,title,harga,alamat,parkir_motor,kamar_tidur,kamar_mandi,jmlh_lantai,luas_bangunan,luas_tanah,kabupaten
25,"rumah baru 2023 di daerah guwang, sukawati",0.1320574162679426,"jl. hidden canyon guwang bangkiang sidem - guwang - sukawati , gianyar sukawati, gianyar",0.375,0.5,0.3333333333333333,0.0,0.13850415512465372,0.2058823529411765,4
26,perumahan japanese tropical style with ricefield view ubud,0.3684210526315789,"ubud, gianyar",0.25,0.25,0.3333333333333333,0.5,0.2631578947368421,0.23529411764705885,4
27,rumah dengan 3 kamar tidur siap huni,0.11291866028708132,"jalan pasekan, gianyar 80582, indonesia batubulan, gianyar",0.0,0.5,0.3333333333333333,0.0,0.11080332409972299,0.2058823529411765,4
28,"rumah murah, minimalis modern, siap kpr, di gianyar, bali",0.07272727272727272,"banjar pacung, gianyar, bali bitera, gianyar",1.0,0.25,0.0,0.0,0.055401662049861494,0.2058823529411765,4
29,rumah baru 2023 di guwang sukawati gianyar,0.1320574162679426,"jl. hidden canyon guwang bangkiang sidem - guwang - sukawati , gianyar sukawati, gianyar",0.0,0.5,0.3333333333333333,0.0,0.13850415512465372,0.2058823529411765,4
30,rumah minimalis mewah mobil papasan batubulan timur rs premagana batubulan,0.11291866028708132,"perumahan candra ayu timur rs premagana batubulan batubulan, gianyar",0.375,0.5,0.3333333333333333,0.0,0.12465373961218837,0.22058823529411767,4
31,rumah indent dan siap huni deket denpasar,0.1291866028708134,"batubulan, gianyar",0.375,0.5,0.3333333333333333,0.0,0.12465373961218837,0.2058823529411765,4
32,dijual rumah minimalis perumahan sasih batubulan deket aspol sasih,0.1291866028708134,"batubulan, gianyar",0.375,0.5,0.3333333333333333,0.0,0.12465373961218837,0.2058823529411765,4
33,v6.100 - rumah dijual di selatan ubud,0.10047846889952153,"jl. raya ubud no 1, ubud, gianyar, bali ubud, gianyar",0.375,0.25,0.0,0.0,0.047091412742382266,0.1323529411764706,4
34,rumah baru 2 lantai murah di sukawati,0.15311004784688997,"jalan subak blaki sukawati, gianyar",0.25,0.5,0.3333333333333333,0.5,0.24930747922437674,0.27941176470588236,4
35,"rumah siap huni, 5 menit ke stadion dipta di blahbatuh, gianyar, bali",0.10334928229665072,"lingkungan br. prangsada, blahbatuh, gianyar blahbatuh, gianyar",1.0,0.25,0.3333333333333333,0.0,0.08310249307479223,0.25,4
36,rumah villa di ubud full furnish,0.6627751196172249,"ubud, gianyar",0.375,0.25,0.3333333333333333,0.5,0.21883656509695293,0.2058823529411765,4
37,"rumah dijual seperti villa siap huni view sawah di gianyar, bali",0.46411483253588515,"keramas, gianyar",0.0,0.5,0.3333333333333333,0.0,0.33240997229916897,0.3529411764705882,4
38,2 unit terakhir...rumah terlaris di bali,0.05071770334928229,"jalan blahbatuh,gianyar, denpasar bali blahbatuh, gianyar",0.0,0.25,0.0,0.0,0.030470914127423823,0.10294117647058823,4
39,rumah cluster terbesar di ubud,0.7129186602870814,"ubud, gianyar",0.25,0.25,0.6666666666666667,0.5,0.21883656509695293,0.2058823529411765,4
40,sale rumah cantik minimalis lingk perum guwang sukawati gianyar bali,0.07081339712918659,"jalan raya guwang & jalan raya celuk-sukawati & jalan raya sukawati, gianyar 80582, indonesia guwang, gianyar",1.0,0.25,0.0,0.0,0.030470914127423823,0.1676470588235294,4
41,rumah murah asri bersih di gianyar,0.09569377990430622,"perumahan di perangsada blahbatuh blahbatuh, gianyar",0.375,0.25,0.3333333333333333,0.0,0.24930747922437674,0.25,4
42,rumah sitaan murah batubulan,0.08708133971291865,"batubulan, gianyar",0.0,0.25,0.0,0.0,0.20775623268698062,0.21764705882352944,4
43,dijual rumah siap huni di celuk batubulan bali,0.09282296650717703,"celuk, gianyar",0.375,0.5,0.0,0.0,0.06925207756232687,0.14705882352941177,4
44,rumah asri jln pantai saba,0.11004784688995214,"jln pantai saba saba, gianyar",1.0,0.5,0.3333333333333333,0.0,0.20775623268698062,0.3529411764705882,4
45,rumah ready batubulan celuk gianyar bali jual,0.0985645933014354,"celuk, gianyar",0.0,0.5,0.0,0.0,0.06925207756232687,0.1323529411764706,4
46,di jual rumah style bali tepi sawah batubulan,0.11578947368421051,"jalan pasekan batubulan sukawati, gianyar",0.375,0.5,0.3333333333333333,0.0,0.11080332409972299,0.2058823529411765,4
47,"dijual rumah purimas ubud, bali",0.19617224880382775,gianyar,0.0,0.5,0.0,0.0,0.13019390581717452,0.12352941176470589,4
48,di jual rumah design villa pasekan batubulan gianyar bali,0.11674641148325358,"jalan pasekan batubulan gianyar bali batubulan, gianyar",0.375,0.5,0.3333333333333333,0.0,0.1329639889196676,0.2058823529411765,4
49,rumah murah di ubud gianyar bali bisa kpr dp ringan,0.06698564593301434,"ubud ubud, gianyar",1.0,0.25,0.0,0.0,0.055401662049861494,0.2058823529411765,4
50,rumah murah lantai 2,0.09377990430622009,"singapadu, gianyar",0.0,0.75,0.3333333333333333,0.5,0.3739612188365651,0.2058823529411765,4
51,dijual rumah murah di guwang sukawati bali,0.07177033492822966,"guwang, gianyar",0.0,0.25,0.0,0.0,0.041551246537396114,0.07647058823529412,4
52,rumah klasik nan artistik sudah bonus kitchen set di batubulan bali,0.11004784688995214,"batubulan kangin, gianyar, bali batubulan kangin, gianyar",0.375,0.5,0.3333333333333333,0.0,0.11080332409972299,0.2058823529411765,4
53,dijual rumah siap huni luas 1 are hanya 600 jutaan di batubulan,0.10047846889952153,"batubulan, sukawati gianyar bali sukawati, gianyar",1.0,0.5,0.3333333333333333,0.0,0.09695290858725761,0.2058823529411765,4
54,rumah siap huni murah di batubulan kangin free kanopi,0.07368421052631578,"batubulan kangin, gianyar",0.0,0.25,0.0,0.0,0.055401662049861494,0.07647058823529412,4
55,for sale rumah style bali modern asri batubulan,0.11004784688995214,"jalan pasekan batubulan batubulan, gianyar",1.0,0.5,0.3333333333333333,0.0,0.09695290858725761,0.2058823529411765,4
56,for sale rumah indent minimalis murah batubulan dekat denpasar,0.13588516746411483,"jalan pasekan batubulan gianyar bali batubulan, gianyar",0.0,0.5,0.3333333333333333,0.0,0.15789473684210525,0.22647058823529412,4
57,"dijual rumah 2 lt free ac + garasi hrg 600 jtan di guwang, sukawati, g",0.11674641148325358,"sukawati, gianyar",0.25,0.5,0.6666666666666667,0.5,0.24930747922437674,0.2058823529411765,4
58,di jual indent rumah minimalis dekat terminal batubulan,0.1339712918660287,"jalan dewi sri batubulan gianyar bali batubulan, gianyar",0.375,0.5,0.3333333333333333,0.0,0.1523545706371191,0.14705882352941177,4
59,id:a-704 for sale jual rumah bedulu gianyar bali near ubud sukawati,0.0909090909090909,"bedulu, gianyar",0.25,0.25,0.0,0.0,0.12465373961218837,0.14705882352941177,4
60,jual murah harga nego rumah type 45 batubulan sukawati gianyar,0.1138755980861244,"batubulan kel., sukawati, gianyar, indonesia sukawati, gianyar",0.375,0.25,0.0,0.0,0.055401662049861494,0.1323529411764706,4
61,batubulan gianyar | rumah lantai 1 luas tanah 2 are,0.15789473684210528,"batubulan gianyar batubulan, gianyar",1.0,0.75,0.3333333333333333,0.5,0.3462603878116343,0.5,4
62,dijual rumah minimalis di perumahan elit jalan kebo iwa utara,0.11942583732057417,"gianyar, gianyar",0.375,0.25,0.3333333333333333,0.0,0.09695290858725761,0.17058823529411762,4
63,dijual rumah dikawasan batubulan,0.11578947368421051,"batubulan, gianyar",0.0,0.5,0.3333333333333333,0.0,0.11080332409972299,0.2058823529411765,4
64,rumah 2 lantai style bali dikawasan pasekan batuyang bali,0.11961722488038277,"batubulan kangin, gianyar",0.25,0.75,0.3333333333333333,0.5,0.44321329639889195,0.2058823529411765,4
65,rumah baru lantai 1 siap huni di kawasan jl pasekan batubulan gianyar,0.08421052631578947,"sukawati, gianyar",0.375,0.25,0.0,0.0,0.055401662049861494,0.10882352941176471,4
66,rumah 2 kamar di ketewel,0.12440191387559808,"ketewel, gianyar",0.0,0.25,0.3333333333333333,0.0,0.1523545706371191,0.25,4
67,rumah baru di gianyar serongga bisa kpr dan harga terjangkau,0.045933014354066985,"gianyar, gianyar",0.375,0.25,0.0,0.0,0.041551246537396114,0.08823529411764705,4
68,rumah baru lantai 1 di kawasan batubulan gianyar,0.1138755980861244,"batubulan, gianyar",0.0,0.5,0.3333333333333333,0.0,0.11080332409972299,0.2058823529411765,4
69,rumah cantik sukawati,0.215311004784689,"gianyar, indonesia sukawati, gianyar",0.0,1.0,0.6666666666666667,0.5,0.3739612188365651,0.2058823529411765,4
70,di jual rumah indent semi villa batubulan dekat denpasar,0.1626794258373206,"jalan dewi chandra batubulan gianyar bali batubulan, gianyar",0.0,0.5,0.3333333333333333,0.0,0.20775623268698062,0.2058823529411765,4
71,for sale rumah style bali modern batubulan dekat denpasar,0.11004784688995214,"jalan pasekan batubulan gianyar bali batubulan, gianyar",0.0,0.5,0.3333333333333333,0.0,0.11080332409972299,0.2058823529411765,4
72,dijual rumah dengan design estetik tipe 42/99 lokasi gianyar bali,0.052631578947368425,"gianyar bali gianyar, gianyar",1.0,0.25,0.0,0.0,0.047091412742382266,0.20294117647058826,4
73,buc rumah murah 500jutaan jln lebar di blahbatuh gianyar,0.09569377990430622,"blahbatuh, gianyar",1.0,0.25,0.3333333333333333,0.0,0.08310249307479223,0.25,4
74,"rumah style bali dijual area sukawati, gianyar",0.23444976076555024,"sukawati, gianyar",1.0,0.75,0.0,0.0,0.2631578947368421,0.4117647058823529,4
75,rumah modern style di ketewel bali indent (hrjgia26),0.4832535885167464,"ketewel, gianyar",0.375,0.25,0.3333333333333333,0.0,0.3739612188365651,0.4411764705882353,4
76,di jual indent rumah minimalis design suka suka batubulan,0.11004784688995214,"jalan dewi sri batubulan gianyar bali batubulan kangin, gianyar",0.375,0.5,0.3333333333333333,0.0,0.09695290858725761,0.14705882352941177,4
77,rumah dijual di ubud bali komplek mewah damara village ubud (promo furnished),0.6363636363636364,"jalan cocoa, kedewatan ubud ubud, gianyar",0.25,0.25,0.3333333333333333,0.5,0.21883656509695293,0.2058823529411765,4
78,rumah tipe 45 di pusat gianyar kota,0.08038277511961722,"jalan mulawarman, abianbase, gianyar, gianyar",1.0,0.25,0.0,0.0,0.055401662049861494,0.2058823529411765,4
79,perumahan view sawah dekat pantai gianyar bali bonus ac jual,0.08803827751196172,"indonesia, gianyar, jalan raya ketewel ketewel, gianyar",1.0,0.25,0.0,0.0,0.041551246537396114,0.14705882352941177,4
80,rumah siap huni bagus terjangkau bisa kpr,0.09760765550239234,"batubulan, gianyar",0.0,0.5,0.0,0.0,0.06925207756232687,0.1323529411764706,4
81,miliki rumah cantik minimalis murah di gianyar,0.07272727272727272,"bitera, gianyar",1.0,0.25,0.0,0.0,0.055401662049861494,0.2058823529411765,4
82,"rumah murah ,modern dan minimalis di gianyar",0.13875598086124402,"jalan belah batu gianyar, gianyar",0.0,0.5,0.3333333333333333,0.0,0.13573407202216067,0.17941176470588235,4
83,rumah mewah lokasi premium di sukawati - gianyar,0.3110047846889952,"sukawati sukawati, gianyar",0.375,0.5,0.6666666666666667,0.0,0.3462603878116343,0.3529411764705882,4
84,rumah baru siap huni lantai 1 di area batuyang sukawati gianyar,0.11004784688995214,"sukawati, gianyar",0.0,0.5,0.3333333333333333,0.0,0.11080332409972299,0.2058823529411765,4
85,dijual rumah murah kawasan wisata dekat pantai keramas bali,0.052631578947368425,gianyar gianyar,0.375,0.25,0.0,0.0,0.030470914127423823,0.10294117647058823,4
86,rumah siap huni dengan luas 1 are di batubulan gianyar bali,0.11004784688995214,"batubulan kangin, sukawati, gianyar, bali sukawati, gianyar",0.375,0.5,0.3333333333333333,0.0,0.11080332409972299,0.2058823529411765,4
87,jual rumah murah 400 jutaan bypass dharma giri kota gianyar bali,0.06507177033492823,"bypass bitera gianyar, gianyar",0.375,0.25,0.0,0.0,0.055401662049861494,0.14705882352941177,4
88,rumah siap huni di gianyar bali hanya 650 jutaan,0.11004784688995214,"sukawati, gianyar",1.0,0.5,0.3333333333333333,0.0,0.12465373961218837,0.27941176470588236,4
89,rumah siap huni murah di guwang gianyar free pagar & kanopi,0.07177033492822966,"sukawati, gianyar",0.0,0.25,0.0,0.0,0.041551246537396114,0.07647058823529412,4
90,rumah view sawah di saba gianyar bali (dyjgia20),0.3684210526315789,"saba, gianyar",0.25,0.5,0.6666666666666667,0.0,0.23545706371191133,0.2647058823529411,4
91,rumah ubud gianyar bali near central ubud id:b-90 sale jual,0.33014354066985646,"ubud, gianyar",0.375,0.75,0.3333333333333333,0.0,0.3462603878116343,0.3529411764705882,4
92,rumah ready 3 kamar gianyar bali jual,0.08708133971291865,"belega blahbatuh, gianyar",0.375,0.5,0.0,0.0,0.055401662049861494,0.11764705882352941,4
93,"villa dijual di ubud bali , perumahan damara village ubud ( tipe damita a )",0.6363636363636364,"ubud, gianyar",0.25,0.25,0.6666666666666667,0.5,0.21883656509695293,0.2058823529411765,4
94,rumah semi villa di ubud gianyar pemandangan sawah,0.2727272727272727,"ubud, gianyar",0.25,0.75,0.3333333333333333,0.5,0.6232686980609419,0.5823529411764705,4
95,di jual rumah style bali minimalis batubulan gianyar bali,0.1138755980861244,"batubulan, gianyar",0.0,0.5,0.3333333333333333,0.0,0.09695290858725761,0.2058823529411765,4
96,rumah murah dilingkungan perumahan,0.053588516746411484,"blahbatuh, gianyar",0.0,0.25,0.0,0.0,0.13850415512465372,0.2058823529411765,4
97,rumah siap huni hanya 450 jutaan di gianyar bali,0.07177033492822966,"gianyar, bali gianyar",1.0,0.5,0.3333333333333333,0.0,0.09695290858725761,0.2058823529411765,4
98,rumah dekat denpasar di jl batu intan desa batubulan sukawati gianyar,0.215311004784689,"jalan batu intan i, gianyar 80582, indonesia sukawati, gianyar",0.375,0.5,0.0,0.0,0.37950138504155123,0.5,4
99,for sale rumah minimalis siap huni full furnished di batu bulan,0.10047846889952153,"batubulan gianyar, gianyar",0.25,0.25,0.3333333333333333,0.5,0.1523545706371191,0.07941176470588235,4
100,rumah minimalis siap huni bagus,0.08612440191387559,"batubulan, gianyar",0.0,0.25,0.0,0.0,0.055401662049861494,0.11764705882352941,4
101,di jual cepat rumah tipe 50 harga miring daerah saba gianyar-bali,0.052631578947368425,"jalan raya saba saba, gianyar",1.0,0.25,0.0,0.0,0.09695290858725761,0.2058823529411765,4
102,rumah nyamandilingkungan private jantung kota gianyar,0.060287081339712924,"gianyar, gianyar",0.375,0.25,0.0,0.0,0.030470914127423823,0.09411764705882353,4
103,"rumah desain minimalis siap huni di guwang bali, 5 menit ke bypass ida bagus man",0.07368421052631578,"sukawati, gianyar, bali sukawati, gianyar",0.0,0.25,0.0,0.0,0.055401662049861494,0.07647058823529412,4
104,tercantik di gianyar rumah murah siap bangun dekat alun-alun kota,0.07751196172248803,"sukawati, gianyar, bali sukawati, gianyar",1.0,0.25,0.0,0.0,0.055401662049861494,0.2058823529411765,4
105,rumah murah gianyar,0.052631578947368425,"jalan raya tojan gianyar, gianyar",1.0,0.25,0.0,0.0,0.030470914127423823,0.2058823529411765,4
106,di jual rumah lokasi strategis dengan akses lebar batuyang batubulan,0.12535885167464117,"jalan batuyang batubulan gianyar bali batubulan, gianyar",0.375,0.5,0.3333333333333333,0.0,0.11080332409972299,0.2058823529411765,4
107,rumah murah desain modern ready stock di banjar pacung gianyar,0.07272727272727272,"bitera, gianyar",1.0,0.25,0.0,0.0,0.055401662049861494,0.2058823529411765,4
108,rumah murah dp ringan di gianyar bali,0.06794258373205742,"bitera, gianyar",1.0,0.25,0.0,0.0,0.055401662049861494,0.2058823529411765,4
109,dijual rumah full furnish type 110/140 harga 1 m (nego) daerah lodtund,0.17703349282296652,"ubud, gianyar",0.375,0.5,0.3333333333333333,0.0,0.23545706371191133,0.32352941176470584,4
110,rumah baru taman nuansa tjampuhan gianyar bali,0.19617224880382775,"perumahan taman nuansa tjampuhan, gianyar 80581, indonesia blahbatuh, gianyar",0.375,0.5,0.3333333333333333,0.5,0.23545706371191133,0.2058823529411765,4
111,rumah siap huni di batu bulan,0.09760765550239234,"jalan batu bulan gang elang sebatu, gianyar",0.375,0.5,0.3333333333333333,0.0,0.06925207756232687,0.1323529411764706,4
112,"rumah 2lantai di singapadu, sukawati gianyar",0.11004784688995214,"singapadu, gianyar",0.0,0.5,0.3333333333333333,0.5,0.12465373961218837,0.11764705882352941,4
113,paling laris rumah murah di bali dp ringan dekat pantai keramas,0.05071770334928229,"keramas, kec. blahbatuh, kabupaten gianyar, bali blahbatuh, gianyar",0.375,0.25,0.0,0.0,0.030470914127423823,0.10294117647058823,4
114,fantastic rumah murah siap huni di gianyar bali,0.11004784688995214,"batubulan batubulan, gianyar",0.375,0.5,0.3333333333333333,0.0,0.12465373961218837,0.22058823529411767,4
115,rumah villa lokasi di batubulan gianyar bali dekat kota denpasar,0.17703349282296652,"sukawati, gianyar",0.0,0.5,0.6666666666666667,0.5,0.3462603878116343,0.2058823529411765,4
116,rumah baru jl. smki batubulan gianyar bali,0.11483253588516747,"batubulan, gianyar",1.0,0.5,0.3333333333333333,0.0,0.09695290858725761,0.2058823529411765,4
117,rumah luas harga murah,0.23444976076555024,"gianyar, gianyar",0.0,0.5,0.0,0.0,0.33240997229916897,0.3529411764705882,4
118,"rumah dijual murah di gianyar , harga 300jtan",0.05741626794258373,"banjar tojan desa pering belahbatu gianyar bali blahbatuh, gianyar",1.0,0.25,0.0,0.0,0.055401662049861494,0.20294117647058826,4
119,dijual cepat rumah baru siap huni model minimalis type 100/75 lokasi batubulan gianyar bali,0.11674641148325358,"batubulan, gianyar",0.0,0.5,0.3333333333333333,0.0,0.13850415512465372,0.2058823529411765,4
120,rumah dijual di gianyar bali dekat terminal batubulan,0.11483253588516747,"batubulan kangin, sukawati, gianyar, bali. gianyar, gianyar",1.0,0.5,0.3333333333333333,0.0,0.09695290858725761,0.2058823529411765,4
121,rumah mungil batubulan,0.10047846889952153,"batubulan, gianyar",0.125,1.0,0.3333333333333333,0.5,0.22991689750692518,0.11764705882352941,4
122,"rumah cantik d gianyar balitaman nuansa tjampuhan,strategis,harga terjangkau",0.07751196172248803,"taman nuansa tjampuhan pering, gianyar",1.0,0.25,0.0,0.5,0.05817174515235457,0.2058823529411765,4
123,rumah murah gianyar harga hanya 430jt lokasi tepi jalan,0.06794258373205742,"bitera bitera, gianyar",1.0,0.25,0.0,0.0,0.055401662049861494,0.2058823529411765,4
124,dijual rumah di gianyar harga 400 jutaan tepi jalan raya,0.06698564593301434,"jl bitera bitera, gianyar",1.0,0.25,0.0,0.0,0.055401662049861494,0.2058823529411765,4
125,rumah murah 3 kamar di batubulan dekat rs ganesha,0.08899521531100478,"sukawati, gianyar",0.375,0.5,0.0,0.0,0.09695290858725761,0.14705882352941177,4
126,"rumah baru minimalis lokasi di biaung , kesiman denpasar timur",0.13779904306220098,"sukawati, gianyar",0.0,0.5,0.3333333333333333,0.0,0.12465373961218837,0.16176470588235295,4
127,rumah minimalis terdiri dari 2 kamar tidur di ketewel dijual hak milik,0.10047846889952153,"ketewel, gianyar, bali ketewel, gianyar",0.375,0.25,0.0,0.0,0.047091412742382266,0.1323529411764706,4
128,dijual rumah minimalis dekat terminal batubulan,0.1291866028708134,"ubud, gianyar",0.375,0.5,0.0,0.0,0.3462603878116343,0.43823529411764706,4
129,"rumah minimalis di batubulan, sukawati",0.08133971291866028,"batubulan, gianyar",0.0,0.25,0.0,0.0,0.055401662049861494,0.1,4
130,dijual rumah di batubulan,0.0909090909090909,"jln raya batubulan blahbatuh, gianyar",0.25,0.25,0.0,0.0,0.20775623268698062,0.24705882352941175,4
131,rumah minimalis siap huni dekat pantai,0.4449760765550239,"saba, gianyar",0.375,0.75,0.6666666666666667,0.0,0.9002770083102493,0.9999999999999999,4
132,dijual rumah baru free pajak kawasan batu bulan gianyar strategis deka,0.09569377990430622,"batubulan, gianyar",0.25,0.5,0.0,0.5,0.1523545706371191,0.07941176470588235,4
133,rumah murah di batubulan,0.09569377990430622,"batubulan, gianyar",0.0,0.5,0.3333333333333333,0.0,0.11080332409972299,0.16470588235294117,4
134,dijual rumah inden 2 lt hanya 800 jutaan di batubulan bali,0.15311004784688997,"batubulan, gianyar",0.0,0.5,0.3333333333333333,0.5,0.24930747922437674,0.27941176470588236,4
135,rumah murah minimalis dekat lapangan sepak bola celuk sukawati gianyar,0.08114832535885166,"sukawati, gianyar",0.375,0.5,0.0,0.0,0.047091412742382266,0.11764705882352941,4
136,rumah siap huni di batubulan,0.12535885167464117,"batubulan, gianyar",0.0,0.5,0.3333333333333333,0.0,0.09695290858725761,0.2058823529411765,4
137,dijual rumah indent lantai 2 lolasi batubulan ( jl pasekan),0.15311004784688997,"batubulan, gianyar",0.25,0.5,0.3333333333333333,0.5,0.2631578947368421,0.2058823529411765,4
138,rumah baru siap huni lantai 1 di area batubulan gianyar bali,0.07368421052631578,"sukawati, gianyar",0.0,0.25,0.0,0.0,0.047091412742382266,0.10294117647058823,4
139,"dijual cepat rumah di ketewel, sukawati",0.18660287081339713,"ketewel, sukawati, gianyar, bali sukawati, gianyar",0.375,0.5,0.3333333333333333,0.0,0.12465373961218837,0.2058823529411765,4
140,rumah siap huni view sungai,0.08038277511961722,"blahbatuh, gianyar",1.0,0.5,0.0,0.0,0.11080332409972299,0.2852941176470588,4
141,rumah dijual murah di gianyar bali harga 300jtan,0.05741626794258373,"banjar tojan desa pering belah batu gianyar bali blahbatuh, gianyar",1.0,0.25,0.0,0.0,0.047091412742382266,0.20294117647058826,4
142,dijual rumah dikawasan batubulan,0.11961722488038277,"batubulan, gianyar",0.125,0.5,0.3333333333333333,0.5,0.4847645429362881,0.2058823529411765,4
143,rumah baru siap huni 2 lantai di kawasan batuyang gianyar,0.14832535885167464,"batubulan kangin, gianyar",0.0,0.75,0.6666666666666667,0.5,0.2631578947368421,0.12352941176470589,4
144,rumah ready siap huni celuk gianyar bali,0.11004784688995214,"celuk, gianyar",0.375,0.5,0.0,0.0,0.09695290858725761,0.14705882352941177,4
145,v6.100 rumah dijual di selatan ubud,0.10047846889952153,"jalan raya ubud no.1 ubud, gianyar",0.0,0.25,0.0,0.0,0.047091412742382266,0.1323529411764706,4
146,dijual rumah siap huni murah di blahbatuh bali,0.09569377990430622,"blahbatuh, gianyar",1.0,0.25,0.3333333333333333,0.0,0.08310249307479223,0.25,4
147,rumah minimalis di gianyar ubud,0.0985645933014354,"ubud, gianyar",0.375,0.25,0.0,0.0,0.09695290858725761,0.17647058823529413,4
148,murah dijual rumah 2 lantai luas 100 m2 di singapadu gianyar,0.11004784688995214,"gianyar, gianyar",0.0,0.5,0.3333333333333333,0.5,0.3462603878116343,0.2058823529411765,4
149,rumah murah lokasi batuyang batubulan gianyar bali,0.07177033492822966,"sukawati, gianyar",0.375,0.25,0.0,0.0,0.06925207756232687,0.11764705882352941,4
150,dijual murah rumah minimalis style villa di kawasan perumahan yang asr,0.23444976076555024,"ketewel, gianyar",0.0,0.75,1.0,0.5,0.4847645429362881,0.6176470588235293,4
